accident_id,latitude,longitude,state,zone_name,hour,,light_condition,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column,weather_dust,weather_fog,weather_hail,weather_overcast,weather_rain,traffic_density_low,traffic_density_medium,road_type_rural road,road_type_state highway,road_type_urban road,cluster,dbscan_cluster,level,Date,Time
a017138,13.00956,77.56525,karnataka,bengaluru,7,,daylight,100,5,0,1,high,-0.04515312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,04-03-2018,Night
a017139,26.882926,75.744363,rajasthan,jaipur,16,,daylight,50,2,1,0,low,-0.060152031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,24-01-2016,Evening
a017140,25.587381,85.117284,bihar,patna,8,,daylight,40,2,0,0,low,0.095130496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,21-02-2023,Afternoon
a017141,22.752629,75.893287,madhya pradesh,indore,7,,daylight,80,2,8,1,high,-0.062404658,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,20-09-2019,Night
a017142,17.682343,83.240135,andhra pradesh,visakhapatnam,21,,darkness - lights lit,30,3,2,0,low,1.457863926902983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,13-05-2018,Evening
a017143,28.722803,77.107995,delhi,delhi,10,,daylight,60,1,0,0,low,0.041358356,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,25-08-2025,Afternoon
a017144,17.392227,78.501395,telangana,hyderabad,7,,daylight,80,4,1,1,high,1.203081789779422,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,10-08-2024,Morning
a017145,13.130071,80.299336,tamil nadu,chennai,12,,daylight,80,3,1,0,high,0.6471819881276116,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,17-06-2025,Morning
a017146,19.566179,81.83314,andhra pradesh,visakhapatnam-indore corridor,8,,daylight,80,3,2,0,medium,-0.743253761,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,Low,04-05-2017,Evening
a017147,18.922598,81.335286,uttar pradesh,lucknow-visakhapatnam corridor,14,,daylight,120,2,2,0,medium,-0.808077683,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,Low,25-08-2024,Afternoon
a017148,26.894076,78.856623,uttar pradesh,jaipur-lucknow corridor,21,,darkness - lights lit,120,3,3,1,high,0.5677351428473889,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,24-05-2019,Night
a017149,31.330076,87.10793,various,rural area,0,,darkness - lights lit,40,3,5,1,high,-0.342020005,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,21,High,08-08-2021,Night
a017150,23.281249,77.448428,madhya pradesh,bhopal,17,,daylight,50,2,0,0,low,0.024084518,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,24-05-2019,Morning
a017151,19.20676,72.954443,maharashtra,thane,18,,darkness - lights lit,60,2,0,0,medium,1.8603426809344783,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,23-05-2017,Morning
a017152,26.918191,75.80434,rajasthan,jaipur,2,,darkness - lights lit,80,1,1,0,medium,0.051907348,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,15-12-2025,Afternoon
a017153,11.620023,94.299588,various,rural area,13,,daylight,50,3,5,1,high,-0.096654632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,12,Low,02-05-2024,Morning
a017154,10.998916,77.007155,tamil nadu,coimbatore,9,,daylight,60,5,4,0,high,-0.409535421,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,03-01-2016,Morning
a017155,19.21623,72.936717,maharashtra,thane,15,,daylight,60,1,0,0,low,-0.496727473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,24-08-2016,Evening
a017156,12.891588,77.56764,karnataka,bengaluru,3,,darkness - lights lit,80,3,3,0,high,1.4062170789827113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,07-09-2024,Evening
a017157,21.128674,72.838927,gujarat,surat,16,,daylight,60,1,0,0,low,0.4271897218339765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,20-02-2016,Morning
a017158,26.923399,75.800818,rajasthan,jaipur,16,,daylight,120,1,2,0,high,-1.615192775,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,18-03-2024,Evening
a017159,33.44715,68.852681,various,rural area,11,,daylight,100,3,3,0,medium,-0.183170721,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,-1,Medium,07-01-2022,Afternoon
a017160,22.746591,75.864799,madhya pradesh,indore,11,,daylight,60,2,3,1,medium,0.8865256746073131,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,05-01-2025,Night
a017161,20.542687,73.504095,gujarat,hyderabad-vadodara corridor,19,,darkness - lights lit,50,2,1,0,high,0.9760326521578911,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,19-01-2017,Afternoon
a017162,21.191332,79.129581,maharashtra,nagpur,9,,daylight,80,1,0,0,low,-0.408575255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,18-11-2025,Morning
a017163,26.93427,75.775834,rajasthan,jaipur,7,,daylight,40,1,2,0,high,-1.085417394,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,17-06-2020,Evening
a017164,19.201375,73.005375,maharashtra,thane,9,,daylight,60,1,1,0,low,1.4411392662964426,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,22-07-2022,Morning
a017165,19.02813,72.837081,maharashtra,mumbai,20,,darkness - lights lit,50,4,3,0,high,0.008166507,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,29-09-2023,Evening
a017166,27.68662,79.899925,various,rural area,8,,daylight,40,2,3,1,high,-1.77109922,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,23-07-2017,Evening
a017167,17.681963,83.207063,andhra pradesh,visakhapatnam,21,,darkness - lights lit,50,5,0,0,low,-1.008270747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,11-03-2016,Evening
a017168,26.955788,75.794056,rajasthan,jaipur,13,,daylight,40,1,2,0,low,0.6643831213043038,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,High,03-09-2020,Evening
a017169,22.465053,82.905059,west bengal,vadodara-kolkata corridor,20,,darkness - lights lit,50,2,0,0,low,-0.253032748,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,20-11-2024,Afternoon
a017170,19.19159,72.992473,maharashtra,thane,4,,darkness - lights lit,120,2,1,0,medium,-0.931815893,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,20-11-2020,Afternoon
a017171,19.095433,72.905836,maharashtra,mumbai,10,,daylight,100,5,0,0,medium,-0.305555987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,21-06-2017,Evening
a017172,22.960866,72.600786,gujarat,ahmedabad,2,,darkness - lights lit,40,2,1,0,low,-0.126049158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,26-11-2019,Morning
a017173,25.080446,82.090294,bihar,indore-patna corridor,14,,daylight,60,2,3,0,medium,0.056579964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,01-07-2025,Afternoon
a017174,22.747804,75.871176,madhya pradesh,indore,12,,daylight,60,2,1,0,low,0.2719371584285043,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,16-11-2023,Evening
a017175,19.225992,72.94703,maharashtra,thane,6,,daylight,60,2,0,0,low,0.1666440833753606,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,11-08-2024,Morning
a017176,23.059192,72.581075,gujarat,ahmedabad,23,,darkness - lights lit,80,1,3,0,high,0.3378721241535307,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,18-06-2016,Morning
a017177,23.220103,77.366689,madhya pradesh,bhopal,15,,daylight,60,4,2,0,medium,-0.011020206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,27-03-2022,Morning
a017178,29.529235,84.815003,various,rural area,16,,daylight,50,1,0,0,low,0.9660395202925334,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,-1,High,09-06-2016,Morning
a017179,21.172416,72.843144,gujarat,surat,0,,darkness - lights lit,100,2,1,0,medium,-1.024781071,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,03-10-2023,Afternoon
a017180,16.410502,80.705144,tamil nadu,kolkata-coimbatore corridor,19,,darkness - lights lit,60,2,2,0,medium,-0.772367571,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,Low,06-10-2018,Night
a017181,25.591977,85.14224,bihar,patna,15,,daylight,40,3,0,0,low,-1.111860042,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,23-04-2020,Afternoon
a017182,25.633312,85.162245,bihar,patna,5,,darkness - lights lit,120,4,2,0,medium,-1.248697573,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,23-06-2018,Morning
a017183,17.692723,83.232829,andhra pradesh,visakhapatnam,20,,darkness - lights lit,30,2,2,0,medium,-0.070654646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,22-06-2016,Afternoon
a017184,29.871533,76.614606,punjab,ludhiana-bengaluru corridor,21,,darkness - lights lit,30,1,0,0,low,-0.157378368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,13-08-2018,Afternoon
a017185,23.235881,77.46116,madhya pradesh,bhopal,2,,darkness - lights lit,40,3,0,0,low,0.7090819156676884,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,10-02-2021,Afternoon
a017186,32.237296,87.562215,various,rural area,12,,daylight,40,1,1,0,low,1.258053451250707,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,-1,High,01-04-2024,Morning
a017187,22.522151,88.320774,west bengal,kolkata,21,,darkness - lights lit,120,4,1,0,medium,-0.929448038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,31-05-2023,Evening
a017188,30.886852,75.806688,punjab,ludhiana,7,,daylight,60,3,1,0,medium,-0.384519558,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,15-03-2019,Night
a017189,21.129122,72.806213,gujarat,surat,19,,darkness - lights lit,120,3,3,0,medium,-0.036304286,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,Medium,22-06-2024,Afternoon
a017190,22.74636,75.802901,madhya pradesh,indore,9,,daylight,30,2,0,0,low,0.629323577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,06-05-2025,Night
a017191,19.238343,72.980157,maharashtra,thane,20,,darkness - lights lit,40,3,1,0,high,1.315294806393369,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,17-06-2021,Afternoon
a017192,25.567771,85.177035,bihar,patna,19,,darkness - lights lit,100,1,5,0,high,-0.971538212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,18-11-2016,Night
a017193,21.169168,79.123328,maharashtra,nagpur,19,,darkness - lights lit,30,3,0,0,low,-0.547877449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,05-07-2020,Evening
a017194,19.117429,72.891447,maharashtra,mumbai,10,,daylight,80,4,6,0,high,0.058095903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,05-01-2016,Evening
a017195,25.604811,85.113397,bihar,patna,12,,daylight,60,1,7,0,high,1.1823907625809105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,01-02-2017,Afternoon
a017196,24.437152,73.652278,bihar,vadodara-patna corridor,0,,darkness - lights lit,50,2,2,0,low,1.257536312946614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,21-10-2017,Evening
a017197,26.829307,80.892278,uttar pradesh,lucknow,9,,daylight,40,1,1,0,medium,-0.278617451,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,16-11-2020,Morning
a017198,21.130847,72.854637,gujarat,surat,19,,darkness - lights lit,80,3,9,0,high,0.4708964517888613,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,15-06-2016,Afternoon
a017199,13.059858,80.307293,tamil nadu,chennai,11,,daylight,60,1,3,0,medium,0.5314191370874929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,25-07-2024,Night
a017200,23.273599,77.423164,madhya pradesh,bhopal,3,,darkness - lights lit,80,3,2,0,medium,0.2873003685280809,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,24-04-2019,Evening
a017201,27.843449,68.405102,various,rural area,9,,daylight,80,2,3,1,high,-1.203571581,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,-1,Medium,22-01-2019,Night
a017202,28.733477,77.079838,delhi,delhi,0,,darkness - lights lit,80,2,5,0,medium,1.4397766800054377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,High,06-12-2022,Evening
a017203,17.486574,76.122205,karnataka,mumbai-bengaluru corridor,16,,daylight,60,2,0,0,low,2.0440208312490022,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,08-02-2017,Night
a017204,26.873932,77.263117,rajasthan,jaipur-lucknow corridor,9,,daylight,120,3,0,0,high,-0.343274579,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,13-10-2021,Afternoon
a017205,30.941619,75.842027,punjab,ludhiana,22,,darkness - lights lit,100,1,2,0,high,-1.500536393,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,High,12-06-2020,Afternoon
a017206,21.183654,72.827821,gujarat,surat,6,,daylight,40,3,6,0,high,0.953385899,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,12-10-2016,Morning
a017207,28.028853,94.595789,various,rural area,9,,daylight,60,1,2,0,high,-0.407104487,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4,High,22-09-2025,Night
a017208,17.647576,83.20619,andhra pradesh,visakhapatnam,18,,darkness - lights lit,30,2,0,0,medium,-0.66922663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,Low,07-10-2025,Morning
a017209,23.941071,89.90744,various,rural area,0,,darkness - lights lit,60,3,2,0,medium,-0.671218683,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,-1,High,15-01-2017,Night
a017210,26.948174,75.785311,rajasthan,jaipur,12,,daylight,120,3,7,0,high,2.0872794152396983,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,High,18-06-2023,Night
a017211,26.946174,75.781158,rajasthan,jaipur,8,,daylight,40,2,4,0,medium,1.0923676890664005,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,11-09-2025,Evening
a017212,21.169613,79.073153,maharashtra,nagpur,5,,darkness - lights lit,60,1,4,1,high,1.2283774097174038,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,High,30-06-2021,Evening
a017213,22.740785,75.887458,madhya pradesh,indore,19,,darkness - lights lit,80,3,0,0,low,-0.087570326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,01-06-2023,Afternoon
a017214,20.937019,81.290537,bihar,patna-pune corridor,16,,daylight,40,1,0,0,low,1.5623824467598373,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,21-11-2016,Afternoon
a017215,26.857985,75.812894,rajasthan,jaipur,14,,daylight,60,3,1,0,medium,-0.986582923,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,High,06-04-2017,Evening
a017216,21.082495,79.020499,maharashtra,nagpur,1,,darkness - lights lit,80,4,1,0,medium,1.7524725425021066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,High,15-04-2025,Morning
a017217,18.961632,76.168209,maharashtra,nagpur-pune corridor,22,,darkness - lights lit,60,2,0,0,low,-0.61578664,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,25-07-2019,Night
a017218,17.405375,78.519165,telangana,hyderabad,14,,daylight,100,2,1,0,medium,-0.220734702,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,Low,02-06-2019,Night
a017219,22.661575,75.81489,madhya pradesh,indore,19,,darkness - lights lit,50,3,0,0,low,1.064066595448384,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,17-06-2021,Afternoon
a017220,22.56639,88.325979,west bengal,kolkata,8,,daylight,40,1,1,0,low,-1.373061191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,08-01-2020,Afternoon
a017221,22.331792,73.179067,gujarat,vadodara,9,,daylight,50,2,1,0,low,0.3129070329909282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,13-10-2025,Afternoon
a017222,19.193976,72.997303,maharashtra,thane,8,,daylight,60,5,0,0,low,0.077212918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,16-09-2018,Evening
a017223,28.683388,77.122328,delhi,delhi,19,,darkness - lights lit,50,1,0,0,low,0.7621583107325541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,07-12-2022,Morning
a017224,22.264955,73.156237,gujarat,vadodara,20,,darkness - lights lit,60,2,1,0,low,0.2736952765824675,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,Medium,16-12-2016,Morning
a017225,25.625594,85.162138,bihar,patna,19,,darkness - lights lit,40,1,2,0,low,-0.990542135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,High,07-05-2020,Afternoon
a017226,19.055697,72.850265,maharashtra,mumbai,15,,daylight,40,2,0,0,low,0.2957437727567715,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,11-09-2023,Evening
a017227,24.908089,77.540241,bihar,patna-coimbatore corridor,18,,darkness - lights lit,80,3,4,1,high,0.6989664660784763,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,19-09-2020,Night
a017228,17.407567,78.448705,telangana,hyderabad,10,,daylight,100,2,2,0,high,0.5587683445851901,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,31-07-2022,Night
a017229,25.55459,85.097104,bihar,patna,9,,daylight,60,2,1,0,medium,0.018632641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,High,13-11-2024,Evening
a017230,10.751018,94.777327,various,rural area,8,,daylight,100,2,1,0,low,0.2600302972389459,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,-1,Low,16-03-2020,Night
a017231,17.369712,78.465944,telangana,hyderabad,9,,daylight,50,3,0,0,low,1.376456171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,Low,13-06-2023,Evening
a017232,26.814121,80.953758,uttar pradesh,lucknow,17,,daylight,50,1,1,0,low,0.053838125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,02-02-2024,Morning
a017233,23.228397,77.388763,madhya pradesh,bhopal,19,,darkness - lights lit,30,1,1,0,low,-0.258038632,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,18-10-2016,Afternoon
a017234,22.683814,75.892979,madhya pradesh,indore,15,,daylight,80,1,2,0,medium,1.6858568607438669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,26-11-2024,Afternoon
a017235,13.078948,80.307699,tamil nadu,chennai,20,,darkness - lights lit,100,2,3,0,medium,0.089907084,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,Low,18-08-2022,Night
a017236,22.986783,72.573833,gujarat,ahmedabad,21,,darkness - lights lit,80,1,5,0,high,-0.025621852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,07-04-2022,Evening
a017237,21.159221,72.80343,gujarat,surat,23,,darkness - lights lit,120,1,1,0,medium,0.2661740568646371,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,02-01-2022,Evening
a017238,26.919875,75.802015,rajasthan,jaipur,3,,darkness - lights lit,40,4,3,0,medium,-0.902032538,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,29-11-2025,Night
a017239,22.714766,75.844115,madhya pradesh,indore,19,,darkness - lights lit,100,2,5,0,high,1.1483882705831674,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,23-07-2018,Afternoon
a017240,26.795335,80.956545,uttar pradesh,lucknow,1,,darkness - lights lit,30,2,1,0,low,1.2378037750812396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,08-12-2021,Night
a017241,22.317557,73.223285,gujarat,vadodara,6,,daylight,80,2,5,0,high,-1.604524878,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,Medium,09-04-2022,Night
a017242,18.507315,73.823748,maharashtra,pune,22,,darkness - lights lit,40,2,1,0,medium,-0.252168005,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,Medium,17-07-2020,Afternoon
a017243,22.344931,73.216411,gujarat,vadodara,22,,darkness - lights lit,30,2,0,0,medium,0.9646718465628752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,Medium,10-02-2016,Evening
a017244,22.713623,75.858361,madhya pradesh,indore,19,,darkness - lights lit,40,2,0,0,low,0.266633474,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,Medium,13-03-2016,Afternoon
a017245,21.209216,79.116117,maharashtra,nagpur,7,,daylight,60,4,0,0,low,0.3202437661641693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,High,13-02-2023,Morning
a017246,28.127834,77.317761,madhya pradesh,bhopal-delhi corridor,12,,daylight,60,3,3,1,high,0.5617156360458025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,High,02-11-2021,Night
a017247,12.97597,77.631457,karnataka,bengaluru,16,,daylight,100,2,1,1,medium,-1.628011539,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,Low,11-04-2019,Morning
a017248,30.876767,75.774035,punjab,ludhiana,17,,daylight,50,4,4,1,high,0.8535068019333747,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,0,High,23-04-2025,Afternoon
a017249,23.707822,75.876029,delhi,delhi-indore corridor,0,,darkness - lights lit,60,4,3,0,high,-0.128656067,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,0,Medium,17-11-2021,Afternoon
a017250,27.208424,76.380446,madhya pradesh,indore-delhi corridor,16,,daylight,30,2,0,0,low,-1.726025289,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,High,20-04-2019,Morning
a017251,18.776713,73.236926,various,rural area,22,,darkness - lights lit,80,1,5,0,medium,-0.964917118,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,Medium,24-09-2023,Night
