accident_id,latitude,longitude,state,zone_name,hour,day_of_week,weather,light_condition,traffic_density,road_type,speed_limit,vehicles_involved,injuries_count,fatalities_count,accident_severity,random_noise_column
A018099,12.941956,77.62309,Karnataka,Bengaluru,18,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,2,1.0,0,Low,-0.27170797320127943
A018100,22.733545,75.836929,Madhya Pradesh,Indore,4,Wed,Rain,Darkness - lights lit,Low,National Highway,100.0,3,3.0,0,Medium,1.639120992467519
A018101,17.418348,78.461589,Telangana,Hyderabad,10,Fri,Rain,Daylight,High,Rural Road,40.0,4,1.0,0,Medium,0.25382562344021375
A018102,22.807547,80.017383,Gujarat,Ahmedabad-Chennai Corridor,16,Tue,Clear,Daylight,Medium,State Highway,80.0,1,2.0,0,Medium,1.3117886007528339
A018103,23.27479,77.439769,Madhya Pradesh,Bhopal,5,Fri,Rain,Darkness - lights lit,Medium,,50.0,1,3.0,0,High,0.20957622064560838
A018104,21.187102,72.856501,Gujarat,Surat,18,Wed,Rain,Darkness - lights lit,Medium,Urban Road,,2,1.0,0,Medium,-0.1496114610356426
A018105,19.121849,72.870524,Maharashtra,Mumbai,12,Tue,Clear,Daylight,High,State Highway,60.0,3,0.0,0,Low,-1.018619899738283
A018106,22.607836,88.384195,West Bengal,Kolkata,13,Sat,,Daylight,Low,Urban Road,30.0,3,0.0,0,Low,-2.6511837209315945
A018107,13.151768,80.25884,Tamil Nadu,Chennai,8,Tue,Clear,Daylight,,State Highway,60.0,1,0.0,0,High,-1.7464208709280162
A018108,16.815169,70.493698,Various,Rural Area,18,Thu,Rain,Darkness - lights lit,Low,Rural Road,80.0,2,0.0,0,Low,-0.2565340029839715
A018109,13.115607,80.28396,Tamil Nadu,Chennai,19,Thu,Clear,Darkness - lights lit,High,Rural Road,40.0,1,1.0,0,Medium,-0.6953430602792833
A018110,26.81897,80.934732,Uttar Pradesh,Lucknow,9,Tue,Overcast,Daylight,Medium,National Highway,120.0,1,7.0,0,High,1.1780279004124623
A018111,22.727418,77.56698,West Bengal,Ahmedabad-Kolkata Corridor,19,Sun,Clear,Darkness - lights lit,Medium,Rural Road,60.0,1,4.0,0,Medium,-0.572578022756627
A018112,19.227847,73.013846,Maharashtra,Thane,7,Fri,Clear,Daylight,Low,Rural Road,80.0,3,0.0,0,Low,0.761568971848852
A018113,12.988606,77.618813,Karnataka,Bengaluru,17,Sun,Overcast,Daylight,High,National Highway,80.0,1,3.0,0,Medium,-0.9003695234340137
A018114,25.559042,93.618055,Various,Rural Area,20,Fri,,Darkness - lights lit,Low,State Highway,80.0,4,1.0,0,Low,0.10403643596529166
A018115,30.903576,75.91114,Punjab,Ludhiana,7,Sun,Clear,Daylight,Medium,State Highway,60.0,6,7.0,0,High,-0.13694571296805785
A018116,30.292646,81.967269,Various,Rural Area,0,Mon,Rain,Darkness - lights lit,Low,Urban Road,40.0,2,0.0,0,Low,0.5866267625557038
A018117,18.609859,73.180904,Maharashtra,Pune-Mumbai Corridor,7,Mon,Clear,Daylight,Low,State Highway,80.0,5,5.0,0,Medium,0.009216728696708285
A018118,23.276326,77.403797,Madhya Pradesh,Bhopal,19,Tue,Dust,Darkness - lights lit,Low,National Highway,100.0,1,0.0,0,Medium,0.5080589069288375
A018119,17.436038,78.489909,Telangana,Hyderabad,20,Thu,Clear,Darkness - lights lit,Medium,State Highway,60.0,5,3.0,1,High,-1.3555340668153855
A018120,16.088506,75.698856,Tamil Nadu,Coimbatore-Vadodara Corridor,17,Mon,Clear,Daylight,Medium,Urban Road,50.0,2,0.0,0,Medium,0.11890565493046033
A018121,23.281974,77.368886,Madhya Pradesh,Bhopal,4,Tue,,Darkness - lights lit,Medium,State Highway,60.0,3,1.0,0,Low,0.6052530375904419
A018122,28.739074,77.072165,Delhi,Delhi,5,Mon,Overcast,Darkness - lights lit,High,Urban Road,30.0,2,3.0,0,Medium,0.6579489827580947
A018123,25.040067,83.863098,Various,Rural Area,12,Thu,Clear,Daylight,Low,Rural Road,80.0,2,2.0,1,Medium,1.8560187752649766
A018124,17.396836,78.480567,Telangana,Hyderabad,7,Sun,Clear,Daylight,High,Rural Road,60.0,1,3.0,0,Medium,-0.8123872387177522
A018125,13.003627,77.652705,Karnataka,Bengaluru,15,Tue,Clear,Daylight,Medium,Rural Road,60.0,2,0.0,0,Low,0.7574176501934098
A018126,17.345995,78.485812,Telangana,Hyderabad,6,Tue,Rain,Daylight,Medium,Urban Road,30.0,5,1.0,0,Low,0.24203350606023682
A018127,11.071359,76.955804,Tamil Nadu,Coimbatore,21,Sat,Rain,Darkness - lights lit,High,State Highway,,1,2.0,0,Medium,0.5541948845165678
A018128,12.977011,77.528948,Karnataka,Bengaluru,21,Tue,Rain,Darkness - lights lit,Medium,State Highway,100.0,4,0.0,0,Medium,-1.2124437862793676
A018129,21.178036,72.839393,Gujarat,Surat,10,Mon,clear,Daylight,Low,National Highway,,2,0.0,0,Medium,-0.45225328083310923
A018130,21.192241,72.892788,Maharashtra,Mumbai-Vadodara Corridor,20,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,4,1.0,0,Low,1.4325104100080865
A018131,23.342444,73.041554,Uttar Pradesh,Lucknow-Mumbai Corridor,15,Sun,Clear,Daylight,High,Urban Road,40.0,3,,0,High,0.3315638286833294
A018132,17.655501,83.199877,Andhra Pradesh,Visakhapatnam,23,Fri,Clear,Darkness - lights lit,High,Urban Road,40.0,1,0.0,0,Low,1.7038327520730359
A018133,28.006947,80.928687,Various,Rural Area,12,Mon,Fog,Daylight,Low,State Highway,100.0,2,2.0,0,High,-2.5446275722846448
A018134,22.596571,78.431967,Gujarat,Ahmedabad-Visakhapatnam Corridor,21,Thu,Clear,Darkness - lights lit,High,State Highway,80.0,1,3.0,2,High,-1.133387900137542
A018135,22.566168,88.414181,West Bengal,Kolkata,14,Thu,Clear,Daylight,Medium,Urban Road,30.0,4,1.0,0,Low,1.394039823318915
A018136,27.063643,83.449152,Various,Rural Area,7,Mon,Clear,Daylight,High,Rural Road,80.0,5,2.0,0,Medium,2.152609110315598
A018137,26.884174,80.953888,Uttar Pradesh,Lucknow,8,Wed,Clear,Daylight,High,Urban Road,,2,1.0,0,Low,-1.1649899849165977
A018138,22.099779,76.694849,Gujarat,Vadodara-Coimbatore Corridor,16,Thu,Fog,Daylight,High,Urban Road,50.0,1,1.0,0,Medium,1.0691260324486433
A018139,18.48308,73.910168,Maharashtra,Pune,18,Sat,,Darkness - lights lit,Low,Urban Road,50.0,3,3.0,0,High,1.0636258524109685
A018140,23.306187,77.448744,Madhya Pradesh,Bhopal,9,Tue,Clear,Daylight,High,State Highway,,1,0.0,0,Low,0.7156073400062509
A018141,32.8676,84.096005,Various,Rural Area,20,Tue,Clear,Darkness - lights lit,Medium,Urban Road,40.0,3,2.0,0,Medium,-0.6885889083010717
A018142,19.066821,72.878886,Maharashtra,Mumbai,16,Mon,,Daylight,Medium,Urban Road,40.0,3,0.0,0,Low,-1.2428339531930213
A018143,17.417225,78.471247,Telangana,Hyderabad,16,Thu,Rain,Daylight,Low,Rural Road,40.0,4,1.0,0,Medium,-0.35702672498093074
A018144,16.395514,86.253725,Various,Rural Area,8,Wed,Clear,Daylight,Low,State Highway,60.0,5,4.0,0,High,0.6222606533238899
A018145,28.713269,77.117871,Delhi,Delhi,1,Wed,Clear,Darkness - lights lit,High,Urban Road,50.0,4,0.0,0,Low,-1.519294292303628
A018146,19.982974,78.095184,Rajasthan,Jaipur-Visakhapatnam Corridor,6,Thu,Clear,Daylight,Low,Urban Road,30.0,3,0.0,0,Low,1.770948287632917
A018147,28.662714,77.020008,Delhi,Delhi,15,Wed,Rain,Daylight,High,Urban Road,50.0,2,5.0,0,High,-1.0528553901513535
A018148,19.950964,78.070505,Karnataka,Bengaluru-Nagpur Corridor,11,Tue,Clear,Daylight,High,Rural Road,40.0,3,0.0,0,Low,-0.7732887602698065
A018149,19.806945,77.896326,Maharashtra,Kolkata-Mumbai Corridor,14,Thu,Rain,Daylight,High,Rural Road,40.0,2,1.0,0,Low,-0.5722717892032981
A018150,28.718256,77.125158,Delhi,Delhi,20,Sun,Clear,Darkness - lights lit,Low,National Highway,120.0,2,2.0,3,High,-0.3796704210951367
A018151,12.754184,89.83304,Various,Rural Area,15,Sun,,Daylight,Medium,State Highway,60.0,3,2.0,0,Low,0.008972613566009197
A018152,25.791792,73.846941,Maharashtra,Lucknow-Mumbai Corridor,10,Wed,Clear,Daylight,Medium,State Highway,60.0,2,0.0,0,Low,0.4340288860672765
A018153,18.528429,73.864755,Maharashtra,Pune,18,Wed,Fog,Darkness - lights lit,High,,80.0,2,3.0,0,Medium,0.8536388109239914
A018154,23.693556,96.060618,Various,Rural Area,18,Sat,Clear,Darkness - lights lit,Low,Rural Road,80.0,3,1.0,0,High,-0.795632886188346
A018155,25.617912,85.148353,Bihar,Patna,11,Thu,Dust,Daylight,,National Highway,100.0,1,2.0,0,Medium,0.16309486229199652
A018156,23.024307,72.552568,Gujarat,Ahmedabad,17,Tue,clear,Daylight,Medium,National Highway,120.0,1,5.0,1,High,0.3709381087421536
A018157,14.668389,76.058799,Various,Rural Area,0,Mon,Clear,Darkness - lights lit,Medium,State Highway,,2,3.0,0,High,-1.7707314886217014
A018158,17.661259,83.237806,Andhra Pradesh,Visakhapatnam,20,Tue,,Darkness - lights lit,Low,Rural Road,80.0,2,4.0,0,High,-0.57852024188466
A018159,19.215687,73.016071,Maharashtra,Thane,3,Wed,Clear,Darkness - lights lit,Medium,State Highway,80.0,1,0.0,0,Low,-1.0123790485514101
A018160,26.980386,75.773177,Rajasthan,Jaipur,7,Tue,Clear,Daylight,Low,Rural Road,40.0,3,1.0,0,Low,-0.9535141812860958
A018161,30.885651,75.863043,Punjab,Ludhiana,6,Mon,Rain,Daylight,Medium,urban road,,3,2.0,0,Medium,-0.23842949273767355
A018162,21.132124,78.998299,Maharashtra,Nagpur,22,Sun,,Darkness - lights lit,,National Highway,120.0,2,5.0,1,High,-0.31905872847770705
A018163,21.670466,73.774426,Maharashtra,Mumbai-Ludhiana Corridor,0,Sun,Clear,Darkness - lights lit,Medium,Urban Road,50.0,2,1.0,0,Low,0.16402044350845554
A018164,26.820329,81.004023,Uttar Pradesh,Lucknow,13,Mon,Clear,Daylight,Medium,Urban Road,40.0,3,0.0,0,Low,-0.05204174966304954
A018165,22.570095,88.357371,West Bengal,Kolkata,5,Sat,Clear,Darkness - lights lit,Low,State Highway,80.0,2,2.0,0,Medium,0.23179833878797537
A018166,22.867345,76.454917,Madhya Pradesh,Indore-Bhopal Corridor,9,Mon,Rain,Daylight,Medium,State Highway,100.0,1,2.0,0,High,1.5640349549254466
A018167,26.857108,80.958096,Uttar Pradesh,Lucknow,17,Thu,Clear,Daylight,,National Highway,120.0,2,3.0,0,Medium,-0.34286017385571066
A018168,23.026235,72.577696,Gujarat,Ahmedabad,7,Sat,Overcast,Daylight,High,State Highway,60.0,3,0.0,0,Low,0.06057634181499936
A018169,26.890002,75.828278,Rajasthan,Jaipur,18,Thu,Clear,Darkness - lights lit,High,State Highway,80.0,2,0.0,0,Medium,-0.20002275520239224
A018170,8.333542,87.004059,Various,Rural Area,21,Mon,Clear,Darkness - lights lit,Low,State Highway,60.0,1,3.0,0,High,2.506828652652879
A018171,23.061648,72.595289,Gujarat,Ahmedabad,13,Fri,,Daylight,,National Highway,100.0,2,0.0,0,Medium,-0.6950734001413694
A018172,23.218768,77.393139,Madhya Pradesh,Bhopal,6,Sun,Rain,Daylight,High,Urban Road,40.0,4,3.0,0,Low,1.1633312487005176
A018173,19.160971,72.950143,Maharashtra,Thane,5,Sat,Rain,Darkness - lights lit,High,Urban Road,50.0,3,,0,High,-0.41881845587775923
A018174,26.892463,80.964061,Uttar Pradesh,Lucknow,8,Thu,Clear,Daylight,Medium,State Highway,100.0,3,3.0,0,Medium,0.6448862082245213
A018175,26.856355,80.967734,Uttar Pradesh,Lucknow,7,Sat,Rain,Daylight,High,,40.0,3,0.0,0,Low,0.17581789592842717
A018176,28.705275,77.087461,Delhi,Delhi,23,Mon,Rain,Darkness - lights lit,Medium,Urban Road,50.0,2,1.0,0,Low,-1.8321150837580438
A018177,13.94788,78.994963,Tamil Nadu,Chennai-Mumbai Corridor,19,Tue,,Darkness - lights lit,Low,State Highway,60.0,1,0.0,0,High,-0.06764821840405406
A018178,19.081757,72.851216,Maharashtra,Mumbai,19,Mon,Fog,Darkness - lights lit,Low,Urban Road,40.0,4,1.0,1,Medium,-0.2718871785522763
A018179,23.226839,77.370295,Madhya Pradesh,Bhopal,18,Mon,Clear,Darkness - lights lit,Medium,Rural Road,80.0,2,0.0,0,High,0.6529548663354389
A018180,19.178645,72.987515,Maharashtra,Thane,7,Fri,Clear,Daylight,Medium,State Highway,100.0,1,0.0,0,Medium,-0.766647721764811
A018181,19.097234,72.894872,Maharashtra,Mumbai,14,Thu,Rain,Daylight,High,Urban Road,50.0,1,0.0,0,Low,-1.2444993483516622
A018182,19.063042,72.866374,Maharashtra,Mumbai,16,Sun,Clear,Daylight,High,National Highway,120.0,3,1.0,0,Medium,-1.09341724492435
A018183,13.06568,80.275085,Tamil Nadu,Chennai,15,Sun,Clear,Daylight,High,Rural Road,,2,0.0,0,Medium,-0.7930508553949197
A018184,23.327235,77.467977,Madhya Pradesh,Bhopal,18,Mon,,Darkness - lights lit,High,State Highway,80.0,2,3.0,0,High,-0.16157843956789153
A018185,17.790473,79.558848,Maharashtra,Nagpur-Chennai Corridor,16,Thu,Clear,Daylight,Medium,Urban Road,40.0,2,0.0,0,Low,1.759759889642037
A018186,22.706788,75.884774,Madhya Pradesh,Indore,22,Sat,Clear,Darkness - lights lit,Medium,National Highway,100.0,2,2.0,0,Medium,1.3164408313708191
A018187,19.07493,72.853748,Maharashtra,Mumbai,9,Wed,Clear,Daylight,Medium,Rural Road,60.0,2,1.0,0,Medium,1.7862819167666206
A018188,13.007619,80.251026,Tamil Nadu,Chennai,9,Thu,Clear,Daylight,Medium,State Highway,100.0,1,1.0,0,Medium,1.1446839253794459
A018189,17.377944,78.465071,Telangana,Hyderabad,16,Sat,Clear,Daylight,High,Urban Road,30.0,1,1.0,0,Low,0.5984166803183008
A018190,19.218025,72.973643,Maharashtra,Thane,21,Sat,Clear,Darkness - lights lit,Medium,National Highway,100.0,1,3.0,0,Medium,-0.740071271842745
A018191,20.875666,79.623166,Bihar,Pune-Patna Corridor,20,Thu,Clear,Darkness - lights lit,High,State Highway,100.0,2,0.0,0,Medium,1.3211894679308327
A018192,11.082996,76.96284,Tamil Nadu,Coimbatore,20,Sun,Rain,Darkness - lights lit,Medium,Urban Road,50.0,3,0.0,0,Low,-0.6862123841555647
A018193,21.879887,77.741445,Madhya Pradesh,Indore-Hyderabad Corridor,0,Tue,Clear,Darkness - lights lit,High,Urban Road,30.0,4,,0,Low,1.4409012053851293
A018194,11.460831,68.920529,Various,Rural Area,14,Wed,,Daylight,Low,urban road,100.0,1,2.0,0,Medium,0.27138986690324174
A018195,31.029193,84.177798,Various,Rural Area,17,Thu,,Daylight,Low,State Highway,60.0,1,1.0,0,Medium,-0.45814415219494564
A018196,19.076968,72.912021,Maharashtra,Mumbai,7,Sun,Overcast,Daylight,Medium,Rural Road,40.0,3,0.0,0,Low,0.6150404931037387
A018197,17.670805,83.160411,Andhra Pradesh,Visakhapatnam,6,Sun,Clear,Daylight,high,National Highway,120.0,3,2.0,0,Medium,0.6000208777031192
A018198,21.176907,79.099345,Maharashtra,Nagpur,21,Tue,Clear,Darkness - lights lit,Low,National Highway,100.0,3,5.0,1,High,1.6601306523703983
A018199,22.756994,75.826951,Madhya Pradesh,Indore,17,Thu,Clear,Daylight,High,Urban Road,40.0,1,0.0,0,Low,0.2315906286063076
A018200,21.944133,77.261187,Rajasthan,Bengaluru-Jaipur Corridor,9,Sun,RAIN,Daylight,Medium,Urban Road,30.0,3,1.0,0,Low,2.0558083913114977
A018201,22.752692,75.906982,Madhya Pradesh,Indore,20,Mon,Dust,Darkness - lights lit,Medium,Rural Road,80.0,1,5.0,0,Medium,-0.26269938251420916
A018202,22.271394,73.208323,Gujarat,Vadodara,10,Thu,,Daylight,High,Urban Road,,4,3.0,0,High,0.46407048934949124
A018203,21.167234,79.116609,Maharashtra,Nagpur,14,Tue,Overcast,Daylight,Medium,Urban Road,,3,0.0,0,Low,-0.659181792481377
A018204,26.840797,80.936432,Uttar Pradesh,Lucknow,8,Wed,Rain,Daylight,Low,State Highway,100.0,2,6.0,0,Medium,0.009313086643472796
A018205,23.233191,77.468569,Madhya Pradesh,Bhopal,22,Wed,Clear,Darkness - lights lit,,National Highway,,2,1.0,0,Low,0.18659640125358282
A018206,24.155614,76.899249,Tamil Nadu,Coimbatore-Delhi Corridor,15,Tue,Overcast,Daylight,High,Rural Road,80.0,5,2.0,0,High,-1.6083217769207976
A018207,13.431276,76.530919,Various,Rural Area,0,Fri,Rain,Darkness - lights lit,Medium,Urban Road,30.0,3,0.0,0,Low,-0.5728934274159915
A018208,25.594941,85.143848,Bihar,Patna,8,Sat,Clear,Daylight,High,Urban Road,50.0,3,0.0,0,Low,-0.2130352531264135
A018209,23.26872,77.411511,Madhya Pradesh,Bhopal,9,Wed,Clear,Daylight,,Rural Road,60.0,3,1.0,1,Low,0.533973122947168
A018210,18.513194,73.840018,Maharashtra,Pune,14,Wed,Clear,Daylight,Medium,Urban Road,,3,1.0,0,Low,-0.2882230688361427
A018211,26.915515,75.822397,Rajasthan,Jaipur,11,Tue,,Daylight,High,National Highway,100.0,2,3.0,0,Medium,0.30951057246173974
A018212,22.574845,88.332193,West Bengal,Kolkata,10,Fri,Clear,Daylight,Medium,Rural Road,60.0,3,3.0,0,High,0.3369346708461968
A018213,18.501615,73.843793,Maharashtra,Pune,23,Thu,Hail,Darkness - lights lit,Medium,Rural Road,80.0,1,5.0,1,High,1.1710771047815278
A018214,12.959187,77.640304,Karnataka,Bengaluru,14,Mon,Clear,Daylight,Medium,Urban Road,50.0,2,1.0,0,Low,1.5233083270608838
A018215,19.120932,72.891206,Maharashtra,Mumbai,13,Fri,Clear,Daylight,High,State Highway,100.0,3,4.0,0,High,1.2753906373722645
A018216,29.570455,87.085086,Various,Rural Area,20,Tue,Fog,Darkness - lights lit,Low,State Highway,80.0,2,2.0,0,Medium,-0.7183594840084042
A018217,21.132748,79.057201,Maharashtra,Nagpur,12,Mon,Clear,Daylight,High,State Highway,100.0,2,2.0,0,Medium,0.5708289196860961
A018218,19.190765,72.955612,Maharashtra,Thane,20,Mon,Rain,Darkness - lights lit,Medium,National Highway,100.0,1,1.0,0,Medium,0.4575652472363187
A018219,26.631294,84.716712,Uttar Pradesh,Patna-Lucknow Corridor,15,Mon,RAIN,Daylight,High,State Highway,,3,2.0,0,Medium,0.09308439670212691
A018220,18.512988,73.844323,Maharashtra,Pune,19,Thu,clear,Darkness - lights lit,High,Urban Road,30.0,2,1.0,0,Low,0.2545993671590158
A018221,21.115649,72.85105,Gujarat,Surat,15,Wed,Clear,Daylight,Medium,Rural Road,40.0,3,,0,Low,-0.8109606727779455
A018222,22.718057,75.829123,Madhya Pradesh,Indore,13,Mon,Rain,Daylight,Medium,National Highway,100.0,1,3.0,0,High,0.8669866513875848
A018223,19.096062,72.933346,Maharashtra,Mumbai,13,Tue,Clear,Daylight,High,National Highway,80.0,6,1.0,0,Medium,0.587393412154917
A018224,23.254413,77.372778,Madhya Pradesh,Bhopal,12,Tue,Rain,Daylight,Medium,National Highway,100.0,2,4.0,0,High,2.277683734642898
A018225,21.187114,79.097932,Maharashtra,Nagpur,19,Tue,Overcast,Darkness - lights lit,Medium,Urban Road,50.0,3,3.0,1,High,-0.2929465555509915
A018226,12.999153,77.618422,Karnataka,Bengaluru,4,Tue,clear,Darkness - lights lit,Medium,urban road,60.0,2,3.0,0,Medium,1.9553665334889465
A018227,29.877984,68.797591,Various,Rural Area,6,Sat,Clear,Daylight,Low,Urban Road,30.0,2,0.0,0,Low,-0.5715903747913188
A018228,21.152455,72.801054,Gujarat,Surat,16,Thu,Fog,Daylight,Medium,Rural Road,40.0,1,0.0,0,Low,-1.139031216455916
A018229,17.414158,78.516101,Telangana,Hyderabad,16,Fri,Clear,Daylight,High,National Highway,80.0,2,0.0,0,Medium,-2.2141010053026724
A018230,22.312718,73.150372,Gujarat,Vadodara,8,Wed,Clear,Daylight,High,Rural Road,60.0,3,0.0,0,Low,-0.44439062991866135
A018231,19.505793,77.356708,Madhya Pradesh,Bengaluru-Indore Corridor,22,Wed,Clear,Darkness - lights lit,Low,National Highway,120.0,2,2.0,0,Medium,0.653352010169496
A018232,25.372521,79.638329,Tamil Nadu,Delhi-Chennai Corridor,8,Tue,Rain,Daylight,High,National Highway,100.0,2,1.0,0,Medium,-0.9980554283496166
A018233,30.903753,75.846217,Punjab,Ludhiana,20,Mon,Clear,Darkness - lights lit,Medium,State Highway,80.0,2,0.0,0,Medium,0.3961345312231849
A018234,11.075858,76.943452,Tamil Nadu,Coimbatore,18,Wed,clear,Darkness - lights lit,,Urban Road,50.0,2,4.0,1,Medium,1.1020820125102038
A018235,13.868178,77.455727,Telangana,Hyderabad-Coimbatore Corridor,20,Thu,Clear,Darkness - lights lit,High,National Highway,80.0,3,0.0,0,High,-0.9534842524662408
A018236,30.959124,75.869925,Punjab,Ludhiana,8,Tue,Clear,Daylight,Medium,Rural Road,40.0,2,0.0,0,Low,1.6464983707510354
A018237,8.240287,78.679564,Various,Rural Area,14,Sun,Clear,Daylight,Low,State Highway,100.0,3,3.0,0,Medium,0.4335817640578012
A018238,16.623469,82.504643,Andhra Pradesh,Visakhapatnam-Chennai Corridor,11,Sun,Rain,Daylight,Medium,State Highway,100.0,1,2.0,0,Medium,-1.6102161237897787
A018239,17.385754,78.49603,Telangana,Hyderabad,9,Sun,Clear,Daylight,High,National Highway,120.0,3,3.0,0,High,0.4905579172272991
A018240,23.391348,82.724537,Madhya Pradesh,Patna-Bhopal Corridor,1,Mon,Rain,Darkness - lights lit,Medium,State Highway,60.0,1,3.0,0,Medium,-1.3976942287089513
A018241,28.752866,77.077304,Delhi,Delhi,8,Sun,Clear,Daylight,High,Urban Road,40.0,2,1.0,0,Low,-1.2801241831312264
A018242,26.829905,80.930125,Uttar Pradesh,Lucknow,18,Thu,Rain,Darkness - lights lit,High,Urban Road,40.0,1,0.0,0,Medium,0.5785316880234255
A018243,25.629426,85.174819,Bihar,Patna,17,Sun,Dust,Daylight,Medium,National Highway,100.0,2,2.0,0,Medium,0.6467698524112391
A018244,17.641817,83.205385,Andhra Pradesh,Visakhapatnam,18,Wed,Rain,Darkness - lights lit,Medium,,40.0,4,3.0,0,High,-0.47510718943651076
A018245,11.005094,76.959581,Tamil Nadu,Coimbatore,7,Sun,Rain,Daylight,Medium,State Highway,80.0,3,2.0,1,High,0.37815338839040197
A018246,25.189916,76.827496,Various,Rural Area,19,Thu,Clear,Darkness - lights lit,Medium,Urban Road,30.0,1,2.0,0,Medium,2.161374832976162
A018247,11.97638,71.506465,Various,Rural Area,22,Wed,Rain,Darkness - lights lit,Medium,Rural Road,40.0,3,0.0,0,Low,-1.4137991789488085
A018248,11.025172,76.970677,Tamil Nadu,Coimbatore,18,Wed,Clear,Darkness - lights lit,,State Highway,80.0,2,2.0,0,Medium,-1.8727626922795475
A018249,28.693836,77.117136,Delhi,Delhi,14,Sat,Rain,Daylight,high,Urban Road,50.0,1,0.0,0,Low,-0.42125458213994216
A018250,12.958967,77.570605,Karnataka,Bengaluru,1,Sat,Overcast,Darkness - lights lit,Medium,Rural Road,60.0,4,5.0,0,Medium,0.34005560433781495
A018251,23.035593,72.607781,Gujarat,Ahmedabad,14,Sun,Rain,Daylight,Medium,Urban Road,50.0,2,0.0,0,Low,2.097265538403877
A018252,22.313505,73.126582,Gujarat,Vadodara,18,Fri,Fog,Darkness - lights lit,High,Urban Road,30.0,4,6.0,1,High,-1.0244408383209604
A018253,23.243362,77.426895,Madhya Pradesh,Bhopal,21,Thu,Clear,Darkness - lights lit,Medium,Rural Road,40.0,1,0.0,0,Low,0.9375152115867534
A018254,22.30317,73.19154,Gujarat,Vadodara,9,Fri,Rain,Daylight,Medium,National Highway,,3,,0,High,0.23980722697901963
A018255,19.281108,72.962889,Maharashtra,Thane,21,Thu,Clear,Darkness - lights lit,Medium,State Highway,60.0,6,3.0,0,High,-0.9771988156047885
A018256,19.109215,72.891985,Maharashtra,Mumbai,15,Tue,Clear,Daylight,Low,Urban Road,50.0,2,1.0,0,Medium,-1.269728459654403
A018257,23.249802,77.3992,Madhya Pradesh,Bhopal,14,Sat,Rain,Daylight,Medium,Rural Road,60.0,2,3.0,0,High,0.3969271689290278
A018258,30.887801,78.807847,Various,Rural Area,3,Sun,Clear,Darkness - lights lit,Low,State Highway,60.0,2,0.0,0,Low,-0.6430717269499403
A018259,26.83842,73.754944,Rajasthan,Jaipur-Ahmedabad Corridor,8,Wed,Clear,Daylight,High,Rural Road,80.0,3,1.0,0,Medium,3.385190783857508
